nohup: ignoring input
/home/tasi2425111/venvmaestro/lib/python3.8/site-packages/torch/functional.py:478: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at  ../aten/src/ATen/native/TensorShape.cpp:2895.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
Training with a single process on 1 device (cuda:1).
Model coatnet_3 created, param count:171427880
Data processing configuration for current model + dataset:
	input_size: (3, 224, 224)
Train: 0 [ 750/64058 (  1%)]  Loss: 7.03 (7.02)  Time: 1.760s,   11.36/s  (1.787s,   11.19/s)  LR: 1.000e-05  Data: 0.010 (0.011)  Elapsed/ETA: 1341.8s / 113110.8s
Train: 0 [ 800/64058 (  1%)]  Loss: 6.92 (7.01)  Time: 1.790s,   11.17/s  (1.786s,   11.20/s)  LR: 1.000e-05  Data: 0.008 (0.011)  Elapsed/ETA: 1430.2s / 112950.2s
Train: 0 [ 850/64058 (  1%)]  Loss: 6.96 (7.01)  Time: 1.759s,   11.37/s  (1.785s,   11.20/s)  LR: 1.000e-05  Data: 0.010 (0.011)  Elapsed/ETA: 1519.3s / 112841.0s
Train: 0 [ 900/64058 (  1%)]  Loss: 7.00 (7.01)  Time: 1.756s,   11.39/s  (1.784s,   11.21/s)  LR: 1.000e-05  Data: 0.008 (0.010)  Elapsed/ETA: 1607.2s / 112657.0s
Train: 0 [ 950/64058 (  1%)]  Loss: 6.88 (7.01)  Time: 1.758s,   11.38/s  (1.783s,   11.22/s)  LR: 1.000e-05  Data: 0.009 (0.010)  Elapsed/ETA: 1695.3s / 112499.0s
Train: 0 [1000/64058 (  2%)]  Loss: 7.01 (7.01)  Time: 1.757s,   11.39/s  (1.781s,   11.23/s)  LR: 1.000e-05  Data: 0.008 (0.010)  Elapsed/ETA: 1783.2s / 112331.7s
Train: 0 [1050/64058 (  2%)]  Loss: 6.92 (7.00)  Time: 1.758s,   11.38/s  (1.780s,   11.23/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 1871.1s / 112172.3s
Train: 0 [1100/64058 (  2%)]  Loss: 7.12 (7.00)  Time: 1.757s,   11.38/s  (1.779s,   11.24/s)  LR: 1.000e-05  Data: 0.008 (0.010)  Elapsed/ETA: 1959.0s / 112018.9s
Train: 0 [1150/64058 (  2%)]  Loss: 7.10 (7.00)  Time: 1.759s,   11.37/s  (1.778s,   11.25/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 2046.9s / 111871.0s
Train: 0 [1200/64058 (  2%)]  Loss: 6.95 (7.00)  Time: 1.758s,   11.37/s  (1.777s,   11.25/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 2134.8s / 111728.2s
Train: 0 [1250/64058 (  2%)]  Loss: 7.00 (6.99)  Time: 1.759s,   11.37/s  (1.777s,   11.26/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 2222.7s / 111590.5s
Train: 0 [1300/64058 (  2%)]  Loss: 6.95 (6.99)  Time: 1.759s,   11.37/s  (1.776s,   11.26/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 2310.6s / 111456.8s
Train: 0 [1350/64058 (  2%)]  Loss: 6.92 (6.99)  Time: 1.758s,   11.37/s  (1.775s,   11.27/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 2398.5s / 111327.1s
Train: 0 [1400/64058 (  2%)]  Loss: 6.97 (6.99)  Time: 1.758s,   11.38/s  (1.775s,   11.27/s)  LR: 1.000e-05  Data: 0.009 (0.010)  Elapsed/ETA: 2486.4s / 111200.3s
Train: 0 [1450/64058 (  2%)]  Loss: 6.89 (6.99)  Time: 1.759s,   11.37/s  (1.774s,   11.27/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 2574.3s / 111076.3s
Train: 0 [1500/64058 (  2%)]  Loss: 6.92 (6.99)  Time: 1.791s,   11.17/s  (1.774s,   11.28/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 2662.4s / 110962.6s
Train: 0 [1550/64058 (  2%)]  Loss: 6.88 (6.98)  Time: 1.759s,   11.37/s  (1.774s,   11.28/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 2751.2s / 110875.3s
Train: 0 [1600/64058 (  2%)]  Loss: 6.82 (6.98)  Time: 1.774s,   11.27/s  (1.774s,   11.28/s)  LR: 1.000e-05  Data: 0.024 (0.010)  Elapsed/ETA: 2839.5s / 110771.3s
Train: 0 [1650/64058 (  3%)]  Loss: 6.95 (6.98)  Time: 1.758s,   11.37/s  (1.773s,   11.28/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 2927.9s / 110674.5s
Train: 0 [1700/64058 (  3%)]  Loss: 6.85 (6.98)  Time: 1.758s,   11.38/s  (1.773s,   11.28/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 3015.8s / 110557.9s
Train: 0 [1750/64058 (  3%)]  Loss: 6.92 (6.98)  Time: 1.758s,   11.38/s  (1.773s,   11.28/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 3103.8s / 110443.0s
Train: 0 [1800/64058 (  3%)]  Loss: 6.91 (6.98)  Time: 1.758s,   11.38/s  (1.772s,   11.29/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 3191.7s / 110329.4s
Train: 0 [1850/64058 (  3%)]  Loss: 6.82 (6.98)  Time: 1.758s,   11.38/s  (1.772s,   11.29/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 3279.9s / 110228.4s
Train: 0 [1900/64058 (  3%)]  Loss: 6.98 (6.97)  Time: 1.759s,   11.37/s  (1.772s,   11.29/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 3367.8s / 110117.5s
Train: 0 [1950/64058 (  3%)]  Loss: 6.93 (6.97)  Time: 1.760s,   11.36/s  (1.771s,   11.29/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 3455.7s / 110008.2s
Train: 0 [2000/64058 (  3%)]  Loss: 6.89 (6.97)  Time: 1.758s,   11.38/s  (1.771s,   11.29/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 3543.9s / 109907.5s
Train: 0 [2050/64058 (  3%)]  Loss: 6.85 (6.97)  Time: 1.759s,   11.37/s  (1.771s,   11.29/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 3631.9s / 109802.6s
Train: 0 [2100/64058 (  3%)]  Loss: 6.85 (6.97)  Time: 1.790s,   11.17/s  (1.771s,   11.30/s)  LR: 1.000e-05  Data: 0.008 (0.010)  Elapsed/ETA: 3720.0s / 109700.4s
Train: 0 [2150/64058 (  3%)]  Loss: 6.86 (6.97)  Time: 1.758s,   11.37/s  (1.770s,   11.30/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 3808.0s / 109597.0s
Train: 0 [2200/64058 (  3%)]  Loss: 6.79 (6.97)  Time: 1.757s,   11.38/s  (1.770s,   11.30/s)  LR: 1.000e-05  Data: 0.009 (0.010)  Elapsed/ETA: 3895.9s / 109491.8s
Train: 0 [2250/64058 (  4%)]  Loss: 6.95 (6.97)  Time: 1.760s,   11.36/s  (1.770s,   11.30/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 3983.9s / 109387.6s
Train: 0 [2300/64058 (  4%)]  Loss: 6.98 (6.96)  Time: 1.758s,   11.38/s  (1.770s,   11.30/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 4071.8s / 109283.6s
Train: 0 [2350/64058 (  4%)]  Loss: 6.92 (6.96)  Time: 1.759s,   11.37/s  (1.769s,   11.30/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 4159.7s / 109180.4s
Train: 0 [2400/64058 (  4%)]  Loss: 7.05 (6.96)  Time: 1.757s,   11.38/s  (1.769s,   11.31/s)  LR: 1.000e-05  Data: 0.008 (0.010)  Elapsed/ETA: 4247.7s / 109078.7s
Train: 0 [2450/64058 (  4%)]  Loss: 6.89 (6.96)  Time: 1.759s,   11.37/s  (1.769s,   11.31/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 4335.6s / 108977.7s
Train: 0 [2500/64058 (  4%)]  Loss: 6.79 (6.96)  Time: 1.759s,   11.37/s  (1.769s,   11.31/s)  LR: 1.000e-05  Data: 0.009 (0.010)  Elapsed/ETA: 4423.6s / 108877.8s
Train: 0 [2550/64058 (  4%)]  Loss: 6.91 (6.96)  Time: 1.761s,   11.35/s  (1.769s,   11.31/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 4511.6s / 108778.8s
Train: 0 [2600/64058 (  4%)]  Loss: 6.95 (6.96)  Time: 1.757s,   11.38/s  (1.768s,   11.31/s)  LR: 1.000e-05  Data: 0.009 (0.010)  Elapsed/ETA: 4599.6s / 108680.4s
Train: 0 [2650/64058 (  4%)]  Loss: 6.84 (6.96)  Time: 1.761s,   11.36/s  (1.768s,   11.31/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 4687.6s / 108582.7s
Train: 0 [2700/64058 (  4%)]  Loss: 6.85 (6.95)  Time: 1.759s,   11.37/s  (1.768s,   11.31/s)  LR: 1.000e-05  Data: 0.009 (0.010)  Elapsed/ETA: 4775.7s / 108485.8s
Train: 0 [2750/64058 (  4%)]  Loss: 6.75 (6.95)  Time: 1.762s,   11.35/s  (1.768s,   11.31/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 4863.7s / 108389.3s
Train: 0 [2800/64058 (  4%)]  Loss: 6.81 (6.95)  Time: 1.759s,   11.37/s  (1.768s,   11.31/s)  LR: 1.000e-05  Data: 0.009 (0.010)  Elapsed/ETA: 4951.8s / 108293.3s
Train: 0 [2850/64058 (  4%)]  Loss: 6.83 (6.95)  Time: 1.762s,   11.35/s  (1.768s,   11.31/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 5039.8s / 108197.5s
Train: 0 [2900/64058 (  5%)]  Loss: 6.86 (6.95)  Time: 1.759s,   11.37/s  (1.768s,   11.31/s)  LR: 1.000e-05  Data: 0.009 (0.010)  Elapsed/ETA: 5127.8s / 108101.8s
Train: 0 [2950/64058 (  5%)]  Loss: 7.04 (6.95)  Time: 1.761s,   11.36/s  (1.768s,   11.32/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 5215.9s / 108006.7s
Train: 0 [3000/64058 (  5%)]  Loss: 7.06 (6.95)  Time: 1.760s,   11.36/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.009 (0.010)  Elapsed/ETA: 5304.0s / 107911.8s
Train: 0 [3050/64058 (  5%)]  Loss: 6.80 (6.95)  Time: 1.761s,   11.36/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 5392.0s / 107817.0s
Train: 0 [3100/64058 (  5%)]  Loss: 6.78 (6.95)  Time: 1.760s,   11.37/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.009 (0.010)  Elapsed/ETA: 5480.0s / 107722.0s
Train: 0 [3150/64058 (  5%)]  Loss: 6.96 (6.95)  Time: 1.762s,   11.35/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 5568.1s / 107627.9s
Train: 0 [3200/64058 (  5%)]  Loss: 6.91 (6.94)  Time: 1.758s,   11.37/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.008 (0.010)  Elapsed/ETA: 5656.1s / 107534.0s
Train: 0 [3250/64058 (  5%)]  Loss: 6.96 (6.94)  Time: 1.761s,   11.36/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 5744.2s / 107439.9s
Train: 0 [3300/64058 (  5%)]  Loss: 6.88 (6.94)  Time: 1.761s,   11.35/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 5832.3s / 107346.3s
Train: 0 [3350/64058 (  5%)]  Loss: 6.92 (6.94)  Time: 1.762s,   11.35/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 5920.4s / 107253.6s
Train: 0 [3400/64058 (  5%)]  Loss: 6.94 (6.94)  Time: 1.761s,   11.36/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 6008.4s / 107160.8s
Train: 0 [3450/64058 (  5%)]  Loss: 7.04 (6.94)  Time: 1.760s,   11.36/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 6096.5s / 107067.8s
Train: 0 [3500/64058 (  5%)]  Loss: 6.79 (6.94)  Time: 1.793s,   11.15/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 6184.9s / 106980.1s
Train: 0 [3550/64058 (  6%)]  Loss: 6.85 (6.94)  Time: 1.761s,   11.36/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 6274.4s / 106912.4s
Train: 0 [3600/64058 (  6%)]  Loss: 6.81 (6.94)  Time: 1.761s,   11.36/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 6362.5s / 106819.0s
Train: 0 [3650/64058 (  6%)]  Loss: 6.96 (6.94)  Time: 1.761s,   11.36/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 6450.5s / 106726.1s
Train: 0 [3700/64058 (  6%)]  Loss: 6.96 (6.94)  Time: 1.761s,   11.36/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 6538.6s / 106633.0s
Train: 0 [3750/64058 (  6%)]  Loss: 6.82 (6.93)  Time: 1.761s,   11.36/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 6626.6s / 106540.1s
Train: 0 [3800/64058 (  6%)]  Loss: 6.98 (6.93)  Time: 1.761s,   11.35/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 6714.7s / 106447.6s
Train: 0 [3850/64058 (  6%)]  Loss: 6.61 (6.93)  Time: 1.761s,   11.36/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 6802.7s / 106355.0s
Train: 0 [3900/64058 (  6%)]  Loss: 6.76 (6.93)  Time: 1.763s,   11.35/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 6890.8s / 106262.7s
Train: 0 [3950/64058 (  6%)]  Loss: 6.74 (6.93)  Time: 1.762s,   11.35/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 6978.9s / 106170.9s
Train: 0 [4000/64058 (  6%)]  Loss: 6.83 (6.93)  Time: 1.762s,   11.35/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 7067.0s / 106079.3s
Train: 0 [4050/64058 (  6%)]  Loss: 6.92 (6.93)  Time: 1.762s,   11.35/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 7155.1s / 105988.3s
Train: 0 [4100/64058 (  6%)]  Loss: 6.84 (6.93)  Time: 1.761s,   11.36/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 7243.2s / 105896.3s
Train: 0 [4150/64058 (  6%)]  Loss: 6.76 (6.93)  Time: 1.759s,   11.37/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.009 (0.010)  Elapsed/ETA: 7331.2s / 105804.2s
Train: 0 [4200/64058 (  7%)]  Loss: 6.85 (6.93)  Time: 1.763s,   11.35/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 7419.3s / 105712.0s
Train: 0 [4250/64058 (  7%)]  Loss: 6.82 (6.93)  Time: 1.760s,   11.36/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.009 (0.010)  Elapsed/ETA: 7507.3s / 105620.1s
Train: 0 [4300/64058 (  7%)]  Loss: 6.92 (6.93)  Time: 1.762s,   11.35/s  (1.766s,   11.33/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 7595.4s / 105528.3s
Train: 0 [4350/64058 (  7%)]  Loss: 6.77 (6.92)  Time: 1.759s,   11.37/s  (1.766s,   11.33/s)  LR: 1.000e-05  Data: 0.009 (0.010)  Elapsed/ETA: 7683.4s / 105436.7s
Train: 0 [4400/64058 (  7%)]  Loss: 7.03 (6.92)  Time: 1.760s,   11.36/s  (1.766s,   11.33/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 7771.5s / 105344.9s
Train: 0 [4450/64058 (  7%)]  Loss: 6.90 (6.92)  Time: 1.761s,   11.36/s  (1.766s,   11.33/s)  LR: 1.000e-05  Data: 0.009 (0.010)  Elapsed/ETA: 7859.5s / 105253.7s
Train: 0 [4500/64058 (  7%)]  Loss: 6.80 (6.92)  Time: 1.794s,   11.15/s  (1.766s,   11.33/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 7947.8s / 105164.2s
Train: 0 [4550/64058 (  7%)]  Loss: 6.76 (6.92)  Time: 1.760s,   11.36/s  (1.766s,   11.33/s)  LR: 1.000e-05  Data: 0.008 (0.010)  Elapsed/ETA: 8036.0s / 105075.2s
Train: 0 [4600/64058 (  7%)]  Loss: 6.85 (6.92)  Time: 1.800s,   11.11/s  (1.766s,   11.33/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 8125.2s / 104999.1s
Train: 0 [4650/64058 (  7%)]  Loss: 6.88 (6.92)  Time: 1.762s,   11.35/s  (1.766s,   11.33/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 8213.7s / 104912.9s
Train: 0 [4700/64058 (  7%)]  Loss: 6.89 (6.92)  Time: 1.762s,   11.35/s  (1.766s,   11.33/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 8301.8s / 104822.7s
Train: 0 [4750/64058 (  7%)]  Loss: 6.76 (6.92)  Time: 1.762s,   11.35/s  (1.766s,   11.33/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 8390.0s / 104732.7s
Train: 0 [4800/64058 (  7%)]  Loss: 6.90 (6.92)  Time: 1.763s,   11.34/s  (1.766s,   11.33/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 8478.2s / 104642.8s
Train: 0 [4850/64058 (  8%)]  Loss: 6.81 (6.92)  Time: 1.796s,   11.13/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 8567.4s / 104566.4s
Train: 0 [4900/64058 (  8%)]  Loss: 6.96 (6.92)  Time: 1.764s,   11.34/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 8656.9s / 104492.7s
Train: 0 [4950/64058 (  8%)]  Loss: 7.02 (6.92)  Time: 1.764s,   11.33/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 8745.2s / 104403.2s
Train: 0 [5000/64058 (  8%)]  Loss: 7.04 (6.92)  Time: 1.764s,   11.34/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 8833.3s / 104313.0s
Train: 0 [5050/64058 (  8%)]  Loss: 6.88 (6.91)  Time: 1.763s,   11.35/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.010 (0.010)  Elapsed/ETA: 8921.5s / 104222.8s
Train: 0 [5100/64058 (  8%)]  Loss: 6.88 (6.91)  Time: 1.770s,   11.30/s  (1.766s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 9009.7s / 104133.2s
Train: 0 [5150/64058 (  8%)]  Loss: 6.74 (6.91)  Time: 1.800s,   11.11/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 9099.6s / 104062.9s
Train: 0 [5200/64058 (  8%)]  Loss: 6.73 (6.91)  Time: 1.797s,   11.13/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 9189.4s / 103992.1s
Train: 0 [5250/64058 (  8%)]  Loss: 6.86 (6.91)  Time: 1.765s,   11.33/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 9277.9s / 103905.5s
Train: 0 [5300/64058 (  8%)]  Loss: 6.75 (6.91)  Time: 1.764s,   11.34/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 9366.2s / 103816.0s
Train: 0 [5350/64058 (  8%)]  Loss: 6.67 (6.91)  Time: 1.796s,   11.13/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 9454.6s / 103728.3s
Train: 0 [5400/64058 (  8%)]  Loss: 6.82 (6.91)  Time: 1.798s,   11.12/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.012 (0.010)  Elapsed/ETA: 9544.4s / 103656.4s
Train: 0 [5450/64058 (  9%)]  Loss: 6.98 (6.91)  Time: 1.797s,   11.13/s  (1.767s,   11.32/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 9634.3s / 103584.2s
Train: 0 [5500/64058 (  9%)]  Loss: 6.79 (6.91)  Time: 1.798s,   11.12/s  (1.768s,   11.31/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 9724.2s / 103511.7s
Train: 0 [5550/64058 (  9%)]  Loss: 6.89 (6.91)  Time: 1.765s,   11.33/s  (1.768s,   11.31/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 9812.9s / 103426.6s
Train: 0 [5600/64058 (  9%)]  Loss: 6.75 (6.91)  Time: 1.765s,   11.33/s  (1.768s,   11.31/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 9901.1s / 103336.9s
Train: 0 [5650/64058 (  9%)]  Loss: 6.69 (6.91)  Time: 1.764s,   11.33/s  (1.768s,   11.31/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 9989.4s / 103247.0s
Train: 0 [5700/64058 (  9%)]  Loss: 6.75 (6.90)  Time: 1.764s,   11.33/s  (1.768s,   11.31/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 10077.6s / 103157.3s
Train: 0 [5750/64058 (  9%)]  Loss: 6.80 (6.90)  Time: 1.766s,   11.33/s  (1.768s,   11.31/s)  LR: 1.000e-05  Data: 0.011 (0.010)  Elapsed/ETA: 10165.9s / 103067.6s
